client_id,age,gender,location,income,income_frequency,monthly_income,profession,financial_goal,loan_type,principal_amount,interest_rate,loan_term_months,emi,Savings,Housing,Food,Transportation,Utilities,Healthcare,Debt Payments,Entertainment,Miscellaneous,peer_group_id
client_3445,22,Female,"Kristinaborough, TX",45900,Monthly,45900,Marketing Specialist,Retirement,Personal Loan,573540.67,0.0907,136.0,6764.35,8760.0,11039.41,7115.45,2798.36,3361.43,3394.42,9097.64,333.28,0.0,PG_382
client_3446,37,Female,"Lake Joseph, VA",44900,Monthly,44900,Accountant,Retirement,,,,,,14523.06,15822.7,6273.94,6855.38,1304.64,120.29,0.0,0.0,0.0,PG_862
client_3447,56,Male,"Burtonville, IN",25800,Monthly,25800,Financial Analyst,Debt Repayment,,,,,,8567.95,8675.9,3789.78,1370.74,1433.47,1528.61,433.56,0.0,0.0,PG_1691
client_3448,41,Female,"South Angelica, SC",157600,Annually,13100,Project Manager,Debt Repayment,,,,,,2298.55,5377.42,2446.33,1305.48,759.98,912.25,0.0,0.0,0.0,PG_2541
client_3449,20,Female,"West Stevenberg, NY",91200,Monthly,91200,Administrative Assistant,Home Purchase,,,,,,14369.17,26817.39,11530.55,6625.05,4028.31,1871.08,13243.9,7336.17,5378.38,PG_505
client_3450,61,Male,"Port Stephanieberg, SC",111300,Monthly,111300,Chef,Early Financial Freedom/FIRE,,,,,,27940.5,27871.23,15619.24,14312.69,7230.74,3881.0,14444.6,0.0,0.0,PG_1369
client_3451,30,Male,"Joycechester, PA",31200,Monthly,31200,Customer Service Representative,Home Purchase,,,,,,10482.29,12434.53,6365.75,1598.75,318.68,0.0,0.0,0.0,0.0,PG_085
client_3452,35,Male,"Keithside, AK",50000,Monthly,50000,Registered Nurse,Retirement,,,,,,5938.74,15079.71,7474.48,5202.33,1614.63,2170.47,8582.08,3937.56,0.0,PG_1112
client_3453,21,Male,"North Kevin, ID",36700,Monthly,36700,Marketing Specialist,Travel,Credit Card Debt,72485.15,0.1317,,,7507.34,10758.01,5424.11,1896.86,2462.35,1957.35,2285.32,3862.2,546.46,PG_144
client_3454,62,Male,"Nicolestad, IL",36000,Monthly,36000,Doctor,Education Funding (Child/Self),,,,,,7879.16,12397.36,5090.75,2449.82,2409.92,2710.42,2738.29,324.28,0.0,PG_1527
client_3455,28,Male,"North Barbara, LA",100500,Monthly,100500,Plumber,Retirement,,,,,,6713.47,30550.31,16999.44,11047.57,7411.64,5573.92,5804.4,6450.03,9949.23,PG_472
client_3456,64,Female,"East Thomas, OK",57400,Annually,4800,Plumber,Investment Growth,Mortgage,150079.14,0.1326,335.0,1701.6,1219.29,1321.25,741.03,607.14,225.19,268.19,248.19,169.72,0.0,PG_1716
client_3457,28,Male,"South Melissa, CA",43900,Bi-Weekly,95100,Teacher,Other,Auto Loan,2833222.6,0.1154,221.0,30974.3,9623.34,34533.94,12065.74,8492.23,6065.72,5545.54,18135.72,637.78,0.0,PG_490
client_3458,60,Female,"Diazshire, MP",111000,Monthly,111000,Marketing Specialist,Retirement,Auto Loan,1634650.64,0.0807,95.0,23337.23,38783.97,38232.68,11456.02,13959.14,4447.52,4120.67,0.0,0.0,0.0,PG_1632
client_3459,63,Female,"Kellyfort, IA",33300,Monthly,33300,Plumber,Retirement,Auto Loan,22873.19,0.0627,344.0,143.43,8455.58,12065.28,4164.46,5029.24,1621.03,625.85,1338.56,0.0,0.0,PG_1412
client_3460,20,Male,"Port Matthewton, NJ",91700,Annually,7600,Financial Analyst,Debt Repayment,,,,,,1870.27,3142.39,1426.92,1160.41,0.0,0.0,0.0,0.0,0.0,PG_391
client_3461,42,Other,"New Christine, MD",63200,Bi-Weekly,136900,Lawyer,Debt Repayment,Mortgage,2986091.27,0.0353,274.0,15881.65,29696.45,39297.41,23361.78,15590.55,4535.25,13089.82,8210.99,3117.75,0.0,PG_1171
client_3462,21,Female,"Lake Lori, NJ",36700,Monthly,36700,Software Engineer,Debt Repayment,,,,,,3505.81,11439.48,3619.57,2826.79,1783.8,3451.83,3628.21,1099.6,5344.93,PG_391
client_3463,48,Male,"Lewistown, RI",146900,Monthly,146900,Lawyer,Healthcare Savings,Credit Card Debt,560405.78,0.0607,,,24185.88,40707.45,24312.57,13675.79,11987.12,3281.6,25563.32,3186.27,0.0,PG_2768
client_3464,52,Female,"Susanfurt, MS",65600,Annually,5500,Software Engineer,Retirement,,,,,,1216.77,1673.61,634.45,380.12,267.44,414.18,913.44,0.0,0.0,PG_1462
client_3465,28,Male,"West Steven, PA",64700,Annually,5400,Project Manager,Education Funding (Child/Self),,,,,,1450.95,1647.08,540.12,466.97,315.29,416.23,335.54,219.8,8.01,PG_087
client_3466,62,Female,"Contrerasview, NC",40800,Monthly,40800,Mechanic,Other,,,,,,8445.63,12088.77,6252.1,3127.28,3489.13,2466.84,3463.23,1467.03,0.0,PG_1280
client_3467,44,Female,"Port Melissaburgh, OH",75500,Monthly,75500,Accountant,Early Financial Freedom/FIRE,,,,,,12127.72,26430.67,9366.99,6235.55,6065.11,1904.95,11768.82,1600.19,0.0,PG_909
client_3468,34,Female,"East Jennifer, UT",84500,Monthly,84500,Chef,Education Funding (Child/Self),Auto Loan,1851022.94,0.092,40.0,53912.65,15797.95,29446.69,12087.0,4607.23,5774.45,7474.28,4539.04,1749.33,3024.02,PG_707
client_3469,33,Male,"Oconnellfort, AL",43100,Monthly,43100,Administrative Assistant,Retirement,Auto Loan,250355.6,0.1005,84.0,4162.8,6865.83,12769.31,3949.22,3141.49,1962.49,2704.62,3318.31,3407.11,4981.61,PG_552
client_3470,61,Male,"Bautistaport, MP",115100,Monthly,115100,Sales Manager,Other,,,,,,12249.09,36381.24,13638.96,9715.17,6651.3,8790.95,18276.01,6418.93,2978.35,PG_1640
client_3471,19,Female,"Brandonland, MT",64400,Monthly,64400,Sales Manager,Home Purchase,,,,,,11479.83,24394.24,8037.32,7740.41,2754.38,5374.72,4619.1,0.0,0.0,PG_215
client_3472,64,Male,"Millertown, MD",51000,Annually,4200,Business Analyst,Healthcare Savings,,,,,,1217.61,1458.82,569.44,273.53,158.63,126.6,395.37,0.0,0.0,PG_1768
client_3473,64,Male,"Johnbury, SD",16800,Monthly,16800,Financial Analyst,Education Funding (Child/Self),Mortgage,107276.92,0.0725,290.0,784.99,3193.91,5122.8,3582.8,1318.12,1208.26,1442.85,931.26,0.0,0.0,PG_1287
client_3474,19,Male,"North Ashley, VT",41900,Monthly,41900,Accountant,Retirement,Auto Loan,1170760.28,0.0933,122.0,14888.36,3856.87,16059.83,5565.93,4102.11,2564.41,1065.38,7647.85,1037.62,0.0,PG_262
client_3475,39,Female,"Danielport, MT",29300,Annually,2400,Project Manager,Retirement,Credit Card Debt,3717.42,0.0324,,,132.98,701.04,328.26,205.41,153.35,82.39,363.06,175.32,258.19,PG_802
client_3476,51,Male,"Tammyfort, TX",50400,Monthly,50400,Project Manager,Retirement,,,,,,5964.39,17847.92,10812.95,4902.05,3349.17,1020.9,6502.62,0.0,0.0,PG_1562
client_3477,58,Female,"Sydneychester, OH",32000,Monthly,32000,Customer Service Representative,Debt Repayment,,,,,,4089.32,8442.46,5637.25,4555.68,2022.16,2921.85,1720.09,2611.18,0.0,PG_1491
client_3478,36,Male,"Walkermouth, WV",35700,Annually,3000,Administrative Assistant,Retirement,Auto Loan,32603.13,0.0846,351.0,251.16,447.32,727.6,320.1,360.03,156.64,287.96,539.23,157.67,3.45,PG_712
client_3479,62,Male,"New Caitlinshire, AR",76900,Monthly,76900,Data Scientist,Investment Growth,,,,,,24567.46,21369.02,8657.17,10318.66,5587.14,5134.61,1265.94,0.0,0.0,PG_1676
client_3480,60,Male,"Johnsonberg, AZ",23500,Bi-Weekly,50900,Customer Service Representative,Travel,Credit Card Debt,129009.55,0.0929,,,7104.67,15726.88,8087.87,3119.2,3326.25,1345.08,5577.47,4849.64,1762.94,PG_1424
client_3481,39,Male,"Lisabury, OH",71700,Monthly,71700,Marketing Specialist,Travel,,,,,,4273.65,30762.62,12432.15,10701.44,5113.84,6269.39,2146.91,0.0,0.0,PG_904
client_3482,32,Female,"Kevinport, NY",40400,Monthly,40400,Lawyer,Home Purchase,,,,,,13601.55,13024.83,5894.05,4166.76,3241.7,471.11,0.0,0.0,0.0,PG_505
client_3483,51,Female,"Nicoleland, ND",81600,Monthly,81600,Marketing Specialist,Home Purchase,,,,,,4179.5,32712.26,9993.25,10789.58,2758.97,4388.77,15546.83,1230.84,0.0,PG_1505
client_3484,36,Female,"Turnerberg, DC",72100,Monthly,72100,Pharmacist,Retirement,Mortgage,307076.27,0.1183,59.0,6889.25,23757.54,20330.07,9328.24,8543.23,3704.74,2519.67,3916.51,0.0,0.0,PG_612
client_3485,50,Male,"Caldwellshire, FM",52500,Monthly,52500,Teacher,Travel,,,,,,17038.06,16044.96,7259.59,7026.0,3734.31,1397.07,0.0,0.0,0.0,PG_1224
client_3486,60,Female,"Burnetthaven, VT",42400,Monthly,42400,Lawyer,Retirement,,,,,,13959.38,12429.0,8226.53,6092.21,1692.88,0.0,0.0,0.0,0.0,PG_1442
client_3487,50,Male,"Cindyport, NY",59700,Monthly,59700,Retail Manager,Early Financial Freedom/FIRE,,,,,,15215.01,22969.84,6048.02,8047.59,2193.11,5226.43,0.0,0.0,0.0,PG_1689
client_3488,49,Male,"North Thomas, CT",57200,Monthly,57200,Retail Manager,Investment Growth,,,,,,14919.34,19973.89,10121.46,8360.91,2613.85,1210.55,0.0,0.0,0.0,PG_1546
client_3489,38,Male,"South Amanda, MP",56500,Annually,4700,Chef,Retirement,,,,,,1112.45,1638.58,785.94,321.45,221.24,398.61,221.73,0.0,0.0,PG_1042
client_3490,35,Male,"Port Anthony, MH",122500,Monthly,122500,Data Scientist,Home Purchase,,,,,,20887.15,37513.17,19953.56,16651.66,4845.37,9348.61,13300.47,0.0,0.0,PG_795
client_3491,31,Male,"North Dawnstad, AS",141900,Annually,11800,Registered Nurse,Travel,,,,,,3195.96,4323.29,1336.74,653.1,427.31,1149.27,714.33,0.0,0.0,PG_544
client_3492,57,Male,"West Patrickport, PR",47500,Monthly,47500,Registered Nurse,Retirement,Mortgage,1024043.48,0.0634,127.0,11089.89,10296.78,17857.91,5521.26,5359.45,3380.63,1494.06,3589.92,0.0,0.0,PG_1622
client_3493,27,Male,"Kaitlynfort, PR",46700,Monthly,46700,Retail Manager,Travel,Personal Loan,1462860.67,0.0648,347.0,9339.77,6460.41,11664.05,6058.46,2446.24,3628.46,2911.18,5699.07,1302.38,6529.74,PG_444
client_3494,48,Female,"North Jerry, NE",91700,Monthly,91700,Electrician,Education Funding (Child/Self),,,,,,23618.25,38069.32,16008.31,11966.24,2037.88,0.0,0.0,0.0,0.0,PG_847
client_3495,26,Female,"Rogersstad, AL",201600,Bi-Weekly,436800,Retail Manager,Emergency Fund Building,Auto Loan,3633187.29,0.0966,350.0,31123.92,30965.62,117118.85,77107.39,61890.38,20130.66,13407.26,37079.93,9404.71,69695.2,PG_2323
client_3496,55,Male,"Port Shannon, GU",104200,Monthly,104200,Truck Driver,Retirement,,,,,,20217.05,34769.76,19028.86,7945.91,6060.79,8767.16,7410.47,0.0,0.0,PG_1372
client_3497,51,Male,"Maldonadoton, NY",128100,Monthly,128100,Business Analyst,Education Funding (Child/Self),Credit Card Debt,224781.07,0.094,,,28926.52,47754.71,21010.4,12139.17,5128.82,7249.43,5890.96,0.0,0.0,PG_1687
client_3498,47,Female,"North Donaldstad, FL",81100,Monthly,81100,Registered Nurse,Retirement,Personal Loan,2367060.76,0.0418,322.0,12245.67,7273.44,32900.7,11850.2,10931.49,4934.68,5045.81,8163.68,0.0,0.0,PG_762
client_3499,56,Male,"Gailhaven, GU",67400,Monthly,67400,Retail Manager,Retirement,Personal Loan,1814797.69,0.0597,199.0,14387.64,12879.03,23451.13,11751.72,9682.98,2820.64,6460.04,354.45,0.0,0.0,PG_1372
client_3500,48,Male,"East Kylefort, OH",229500,Monthly,229500,Electrician,Home Purchase,,,,,,72184.19,72985.65,24688.24,31885.65,10554.1,6355.26,10846.91,0.0,0.0,PG_2675
client_3501,60,Female,"New Kelseyland, SD",105100,Annually,8800,Teacher,Healthcare Savings,,,,,,2578.92,2206.65,863.01,528.75,644.38,304.17,1579.41,94.7,0.0,PG_1288
client_3502,37,Male,"East Davidchester, DC",97500,Monthly,97500,Pharmacist,Early Financial Freedom/FIRE,,,,,,28172.79,26063.66,14028.72,11436.14,3423.4,9247.82,5127.47,0.0,0.0,PG_619
client_3503,27,Female,"Malikburgh, AK",35200,Monthly,35200,Pharmacist,Debt Repayment,Auto Loan,1200004.04,0.1428,215.0,15501.97,2965.12,13514.89,6406.51,4413.78,2164.13,1994.14,3152.0,589.43,0.0,PG_521
client_3504,33,Female,"Port Sarah, IL",132400,Monthly,132400,Data Scientist,Travel,,,,,,44148.17,37444.3,15035.82,8327.21,5613.18,9547.53,8576.55,2731.87,975.36,PG_344
client_3505,53,Female,"Lopezburgh, MI",102900,Annually,8600,Registered Nurse,Debt Repayment,,,,,,2015.65,2543.73,1590.9,1132.21,264.3,396.6,656.61,0.0,0.0,PG_1401
client_3506,60,Female,"New Luke, DE",127400,Annually,10600,Truck Driver,Education Funding (Child/Self),Auto Loan,170267.22,0.0363,77.0,2481.73,2556.78,3303.09,1620.26,905.02,322.31,814.28,1078.27,0.0,0.0,PG_1247
client_3507,44,Male,"Anthonyborough, OK",212400,Monthly,212400,Customer Service Representative,Retirement,,,,,,68299.29,63461.08,34558.8,30223.37,7004.83,8852.64,0.0,0.0,0.0,PG_2892
client_3508,36,Female,"Lake Ericafurt, IA",24900,Monthly,24900,Administrative Assistant,Early Financial Freedom/FIRE,,,,,,3580.29,9005.12,4135.45,3450.66,1661.73,2425.2,641.55,0.0,0.0,PG_829
client_3509,36,Male,"Daltonborough, ME",78300,Annually,6500,Electrician,Retirement,,,,,,636.48,1782.15,635.8,675.5,347.7,291.45,378.71,436.01,1316.19,PG_642
client_3510,21,Male,"Lake Terry, CT",44200,Monthly,44200,Doctor,Education Funding (Child/Self),Auto Loan,1532421.91,0.0651,307.0,10266.3,9858.6,16763.51,5341.44,3973.19,2063.61,2808.43,2298.88,1092.34,0.0,PG_367
client_3511,40,Male,"Guerrerohaven, AL",88800,Monthly,88800,Pharmacist,Retirement,,,,,,5764.12,28045.64,12269.69,10325.57,3823.96,3190.19,16294.13,5683.86,3402.84,PG_1142
client_3512,31,Male,"South Williammouth, UT",92900,Monthly,92900,Plumber,Retirement,,,,,,16043.17,34415.72,16243.69,12954.84,5461.14,4871.2,2910.24,0.0,0.0,PG_112
client_3513,40,Female,"Lake Elaineton, WY",45100,Monthly,45100,Project Manager,Healthcare Savings,,,,,,14183.08,15707.64,5003.43,3889.95,3528.87,2033.18,753.85,0.0,0.0,PG_948
client_3514,49,Female,"Jocelynmouth, VA",103300,Bi-Weekly,223800,Plumber,Early Financial Freedom/FIRE,Auto Loan,4516590.44,0.1479,68.0,98476.25,17588.6,83803.03,29021.83,30954.72,15671.28,5668.43,14685.82,10925.82,15480.48,PG_1459
client_3515,41,Female,"West Tiffanyberg, ND",62500,Monthly,62500,Plumber,Education Funding (Child/Self),Mortgage,726474.2,0.1473,353.0,9041.74,6040.32,25753.42,11133.55,3233.52,2543.6,3151.84,10643.75,0.0,0.0,PG_917
client_3516,64,Male,"South Gloria, WI",25400,Monthly,25400,Customer Service Representative,Investment Growth,Mortgage,835351.7,0.1478,41.0,26072.42,2385.72,8327.0,3921.86,2126.12,1635.42,1182.07,4812.7,1009.11,0.0,PG_1746
client_3517,21,Female,"Harrisonbury, CA",38500,Monthly,38500,Project Manager,Home Purchase,Mortgage,1293719.15,0.0863,143.0,14515.1,8908.44,9580.2,7307.24,2095.06,2708.51,1404.14,5699.76,796.66,0.0,PG_485
client_3518,47,Female,"West Natalie, MN",147100,Monthly,147100,Project Manager,Home Purchase,,,,,,40108.16,40459.0,25892.72,19997.91,4779.9,8530.2,7332.11,0.0,0.0,PG_2435
client_3519,56,Female,"New Peterhaven, ME",52400,Monthly,52400,Project Manager,Early Financial Freedom/FIRE,,,,,,6843.4,13365.21,8126.56,7039.53,1895.23,4256.51,3698.38,4510.17,2665.01,PG_1239
client_3520,55,Male,"West Tina, NV",60000,Annually,5000,Teacher,Healthcare Savings,,,,,,1157.98,1995.49,749.97,355.89,140.63,372.82,227.22,0.0,0.0,PG_1598
client_3521,37,Female,"West Kristenbury, NC",22000,Monthly,22000,Data Scientist,Healthcare Savings,,,,,,4232.76,6003.99,2390.03,2913.92,1599.55,1400.48,2608.88,850.39,0.0,PG_688
client_3522,42,Female,"Wardborough, AK",155900,Bi-Weekly,337800,Marketing Specialist,Home Purchase,,,,,,63225.23,112646.51,41722.59,40352.11,19815.85,29687.83,30349.89,0.0,0.0,PG_2885
client_3523,55,Male,"Stephaniemouth, MS",119300,Monthly,119300,Customer Service Representative,Travel,Mortgage,973716.31,0.1174,113.0,14275.8,22345.82,34868.66,20301.86,10901.12,5280.86,6910.9,18690.79,0.0,0.0,PG_1464
client_3524,59,Male,"Lake Paulfurt, GU",112100,Bi-Weekly,242900,Truck Driver,Healthcare Savings,,,,,,27382.65,97477.99,40009.67,35257.43,14847.52,10852.18,17072.56,0.0,0.0,PG_1378
client_3525,62,Female,"North William, KS",68600,Monthly,68600,Sales Manager,Debt Repayment,,,,,,18457.56,24480.77,7907.24,10688.37,1998.4,4005.02,1062.64,0.0,0.0,PG_1751
client_3526,43,Female,"South Douglas, AR",38000,Monthly,38000,Plumber,Home Purchase,,,,,,4939.8,13263.7,4675.95,4154.29,1653.49,1933.92,1987.74,3402.76,1988.37,PG_1085
client_3527,45,Female,"Lake Davidside, UT",120600,Annually,10000,Teacher,Retirement,Mortgage,58687.99,0.0922,163.0,632.55,2900.79,3526.82,1969.66,799.86,643.13,159.73,0.0,0.0,0.0,PG_702
client_3528,19,Male,"East Michaelshire, MH",148100,Monthly,148100,Administrative Assistant,Early Financial Freedom/FIRE,Mortgage,3760099.92,0.0801,18.0,222382.25,15057.61,48529.69,26995.87,10892.58,8402.17,7078.93,9125.82,5884.85,16132.48,PG_1979
client_3529,29,Male,"Matthewmouth, OK",27800,Monthly,27800,Doctor,Travel,Credit Card Debt,50284.59,0.0779,,,8524.23,8863.33,3455.27,4227.6,2009.28,720.29,0.0,0.0,0.0,PG_534
client_3530,43,Female,"Sellersshire, VA",123700,Monthly,123700,Electrician,Retirement,,,,,,6213.84,38790.41,12818.71,18695.15,4058.69,6088.06,9598.84,2972.42,24463.88,PG_862
client_3531,33,Male,"Fraziershire, WY",70200,Annually,5800,Registered Nurse,Retirement,,,,,,351.06,1972.43,1048.12,571.97,351.96,425.64,936.75,142.07,0.0,PG_352
client_3532,28,Female,"Stephaniefort, ME",267300,Monthly,267300,Sales Manager,Investment Growth,,,,,,83406.28,106415.8,41534.14,34901.97,1041.81,0.0,0.0,0.0,0.0,PG_1826
client_3533,55,Male,"Port Elizabethview, NM",91500,Monthly,91500,Accountant,Healthcare Savings,Credit Card Debt,187449.95,0.0419,,,18318.75,35907.48,12391.34,11061.5,4371.89,7749.42,1699.62,0.0,0.0,PG_1348
client_3534,37,Female,"Josephberg, DE",49700,Monthly,49700,Financial Analyst,Home Purchase,Mortgage,1082389.45,0.1458,108.0,18050.55,6915.86,16074.21,4946.15,3638.04,3072.86,1146.5,2964.46,2753.34,8188.58,PG_655
client_3535,55,Female,"Hernandezhaven, AZ",150400,Monthly,150400,Retail Manager,Retirement,,,,,,35188.86,49176.07,18912.06,21897.47,5077.57,10496.17,9651.79,0.0,0.0,PG_3192
client_3536,62,Male,"West Angelaside, GU",58400,Annually,4900,Registered Nurse,Home Purchase,Auto Loan,165205.87,0.04,81.0,2330.6,785.89,1686.28,572.47,500.86,373.98,185.56,337.61,241.44,215.9,PG_1375
client_3537,55,Female,"East Sharon, WY",296600,Monthly,296600,Data Scientist,Retirement,,,,,,67372.91,71770.36,56698.85,22183.59,15512.63,28209.87,22508.86,5856.0,6486.93,PG_5072
client_3538,60,Male,"East Kristi, SC",78000,Annually,6500,Chef,Retirement,Mortgage,209168.34,0.1087,73.0,3928.79,1323.66,1885.81,869.13,580.47,348.8,441.08,482.68,404.92,163.44,PG_1362
client_3539,41,Male,"Port Garybury, MH",133200,Monthly,133200,Software Engineer,Healthcare Savings,,,,,,31464.11,47298.5,21876.1,17826.46,6897.55,7837.28,0.0,0.0,0.0,PG_798
client_3540,32,Male,"West Philliptown, HI",44800,Monthly,44800,Electrician,Debt Repayment,Auto Loan,366529.3,0.0907,24.0,16757.39,15391.87,12667.14,5382.04,5169.84,3254.62,2552.62,381.87,0.0,0.0,PG_001
client_3541,37,Female,"South Michaelland, NJ",124300,Monthly,124300,Registered Nurse,Education Funding (Child/Self),Credit Card Debt,177960.95,0.0301,,,11940.16,49196.74,23006.59,16628.93,8004.88,11008.01,4514.7,0.0,0.0,PG_987
client_3542,46,Male,"North Shawn, NV",49700,Monthly,49700,Registered Nurse,Healthcare Savings,Credit Card Debt,119736.35,0.0705,,,12717.03,18311.02,9448.11,5682.49,2589.66,951.69,0.0,0.0,0.0,PG_1008
client_3543,57,Male,"East Timothyfurt, NE",100700,Monthly,100700,Mechanic,Retirement,Personal Loan,1357107.87,0.0461,82.0,19322.5,35137.41,29065.01,11132.73,11648.21,7373.68,4124.9,2218.06,0.0,0.0,PG_1432
client_3544,53,Male,"Roblesburgh, CO",70600,Monthly,70600,Financial Analyst,Investment Growth,,,,,,4295.34,22832.44,11780.87,8118.78,4638.09,4980.98,9386.07,4567.43,0.0,PG_1196
client_3545,30,Male,"Markberg, PR",50600,Monthly,50600,Lawyer,Investment Growth,Auto Loan,402246.95,0.0626,244.0,2917.66,13138.53,15660.27,8910.49,3138.73,2330.28,3791.2,3630.5,0.0,0.0,PG_446
client_3546,42,Male,"South Danielview, VT",169300,Monthly,169300,Business Analyst,Home Purchase,,,,,,39096.17,62787.01,23897.9,22760.25,7787.31,10538.05,2433.31,0.0,0.0,PG_2625
client_3547,18,Male,"Alexismouth, ND",223400,Annually,18600,Financial Analyst,Education Funding (Child/Self),Auto Loan,366593.43,0.1416,282.0,4491.32,4610.19,6692.36,1990.77,1206.72,970.69,847.22,1695.74,586.31,0.0,PG_2097
client_3548,44,Female,"South Annette, AK",238900,Monthly,238900,Data Scientist,Travel,,,,,,62439.89,80874.35,28841.59,27746.32,11661.39,9079.39,17742.79,514.26,0.0,PG_2884
client_3549,36,Male,"South Michelleside, IL",63600,Monthly,63600,Retail Manager,Travel,Mortgage,306118.27,0.1334,229.0,3697.29,4685.41,16166.84,9578.68,6468.02,3076.18,2053.47,10111.65,2273.43,9186.32,PG_934
client_3550,35,Male,"Smithstad, KY",67400,Monthly,67400,Chef,Education Funding (Child/Self),Credit Card Debt,152193.52,0.0864,,,21060.2,17544.24,6849.99,6325.71,2055.88,2285.41,11059.95,218.63,0.0,PG_747
client_3551,43,Female,"Martineztown, WY",54200,Bi-Weekly,117400,Customer Service Representative,Home Purchase,,,,,,8623.58,45457.82,19684.37,12101.32,6259.73,11546.22,9474.1,4252.86,0.0,PG_945
client_3552,49,Female,"East Debbieberg, MA",66300,Monthly,66300,Financial Analyst,Retirement,,,,,,5936.63,17598.9,6642.91,8425.37,5120.32,5791.53,8512.85,4262.13,4009.36,PG_1482
client_3553,41,Male,"West Curtischester, HI",170600,Monthly,170600,Teacher,Investment Growth,,,,,,27615.23,65710.9,34036.29,10452.21,11174.65,6713.23,14897.49,0.0,0.0,PG_2366
client_3554,49,Male,"West Justin, MI",117900,Annually,9800,Business Analyst,Emergency Fund Building,Auto Loan,313010.34,0.0704,155.0,3080.33,2941.79,3051.01,1100.86,1112.75,436.47,674.24,482.88,0.0,0.0,PG_1403
client_3555,40,Female,"Port Joseph, NM",160200,Annually,13400,Customer Service Representative,Travel,Mortgage,178841.08,0.1429,104.0,3007.63,1210.72,5704.43,2624.53,1803.98,476.33,946.39,633.62,0.0,0.0,PG_2524
client_3556,63,Male,"Kristinmouth, MH",65200,Monthly,65200,Business Analyst,Debt Repayment,,,,,,4797.63,22959.09,10207.17,6702.54,2347.18,5020.95,11203.71,1961.74,0.0,PG_1381
client_3557,61,Female,"Austinchester, MT",84200,Bi-Weekly,182400,Sales Manager,Education Funding (Child/Self),Personal Loan,3108230.05,0.0496,267.0,19239.93,19421.25,58477.43,19420.8,17771.0,6941.32,14648.65,14592.1,5031.98,26095.47,PG_1397
client_3558,29,Male,"Mcdowellburgh, AL",24300,Monthly,24300,Sales Manager,Emergency Fund Building,,,,,,4779.76,9911.14,4569.57,1346.93,1355.11,1346.2,991.29,0.0,0.0,PG_553
client_3559,39,Female,"New Amberfort, CO",36100,Monthly,36100,Retail Manager,Investment Growth,,,,,,5461.79,13449.54,4435.09,2695.77,2254.5,2395.25,5238.0,170.06,0.0,PG_606
client_3560,35,Female,"Port Arianaberg, ID",84300,Monthly,84300,Financial Analyst,Healthcare Savings,Auto Loan,102061.71,0.0978,133.0,1259.87,6776.31,34126.78,10622.86,6240.16,3637.99,3486.19,9035.49,4228.25,6145.96,PG_738
client_3561,32,Female,"North Jean, AL",97300,Monthly,97300,Data Scientist,Education Funding (Child/Self),Auto Loan,2319744.71,0.1321,18.0,142769.66,31406.34,39194.75,19650.18,6614.78,433.95,0.0,0.0,0.0,0.0,PG_557
client_3562,34,Female,"Hamptonshire, WV",95100,Bi-Weekly,206000,Mechanic,Education Funding (Child/Self),Auto Loan,6603576.16,0.0691,135.0,70488.91,39758.6,62952.44,23150.11,24705.52,6145.16,16816.42,13615.31,18475.63,380.83,PG_717
client_3563,55,Male,"New Lindseyshire, SC",39800,Annually,3300,Accountant,Retirement,,,,,,304.53,1352.43,472.63,170.86,184.79,243.14,563.29,8.32,0.0,PG_1362
client_3564,43,Female,"Lake Melissabury, DC",180100,Monthly,180100,Business Analyst,Investment Growth,,,,,,16960.38,44686.08,24465.17,16373.56,8549.77,3803.93,21070.35,4987.04,39203.71,PG_2386
client_3565,58,Female,"Margarethaven, RI",68300,Annually,5700,Electrician,Retirement,Credit Card Debt,20759.14,0.1276,,,1588.76,2109.77,1042.51,460.99,231.57,266.41,0.0,0.0,0.0,PG_1582
client_3566,40,Female,"New Tylerborough, SD",50400,Monthly,50400,Administrative Assistant,Debt Repayment,,,,,,12572.53,17286.98,7705.02,5414.85,4093.68,2584.18,742.77,0.0,0.0,PG_691
client_3567,64,Male,"North Jameshaven, AR",216000,Monthly,216000,Electrician,Home Purchase,Personal Loan,4764788.32,0.1388,247.0,58535.56,53900.56,61690.77,23765.81,21170.74,11703.9,6686.97,37081.25,0.0,0.0,PG_3445
client_3568,52,Male,"Port Evan, UT",194400,Monthly,194400,Customer Service Representative,Education Funding (Child/Self),,,,,,41277.73,74383.01,29857.5,11500.6,5535.62,4434.43,24768.35,2642.76,0.0,PG_3067
client_3569,36,Male,"Lake Elizabethton, SD",49000,Annually,4100,Retail Manager,Travel,,,,,,639.01,1428.66,756.6,306.43,165.89,390.6,412.81,0.0,0.0,PG_694
client_3570,50,Male,"West Davidfort, AK",139500,Monthly,139500,Accountant,Debt Repayment,Auto Loan,12121.76,0.118,33.0,431.92,15960.71,34861.43,27301.89,16558.45,6970.57,10289.62,26140.11,1417.22,0.0,PG_1701
client_3571,34,Male,"Jonesfort, MI",60800,Monthly,60800,Financial Analyst,Home Purchase,Credit Card Debt,351953.67,0.0625,,,4287.2,15813.73,7938.0,4565.8,2948.33,5844.86,12389.82,3132.72,3879.54,PG_815
client_3572,33,Male,"Port Barbara, CA",66000,Annually,5500,Software Engineer,Home Purchase,,,,,,1455.4,1586.01,805.12,349.78,221.37,482.91,599.41,0.0,0.0,PG_485
